character,keyword,RTH_number,RSH_number,RTK_number,reading,decomposition,spatial,ids,components_detail,deck,tags
付,pay / adhere,766,825,1000,"fù: to pay, to hand over to",person + glue,⿰ (left-right),⿰亻寸,"人 = person, 寸 = Chinese inch (alias: glue)",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
仙,immortal / hermit,2027,2092,986,xiān: immortal,person + mountain,⿰ (left-right),⿰亻山,"人 = person, 山 = mountain",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
代,substitute for,769,828,1005,"dài: to substitute, to act on behalf of others, to replace, generation",person + arrow,⿰ (left-right),⿰亻弋,"人 = person, 弋 = arrow",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
令,orders,1050,1115,1401,"Líng: see 令狐[Líng hú] | líng: see 脊令[jí líng], see 令狐[Líng hú] | lǐng: classifier for a ream of paper | lìng: to order, to command, an order, warrant",meeting + chop,⿱ (top-bottom),⿱⿵𠆢丶龴,"亼 = meeting, 囧节－艹 = chop",RSH RTH RTK,RSH1::L36 RTH1::L36 RTK1v5::L37
以,by means of,796,861,1028,"Yǐ: abbr. for Israel 以色列[Yǐ sè liè] | yǐ: to use, according to, so as to, by means of",person + plow + a drop of,,⿽人⿰𠄌丶,"人 = person, 囧以－丶人 = plow, 丶 = a drop of (alias: eyedropper)",RSH RTH RTK,RSH1::L27 RTH1::L27 RTK1v5::L28
仪,rite,,2550,,"yí: apparatus, rites, appearance, present",person + righteousness,⿰ (left-right),⿰亻义,"人 = person, 义 = righteousness (alias: bouquet)",RSH,RSH2::L38
们,(plural),,1263,,"men: plural marker for pronouns, and nouns referring to individuals",person + gate,⿰ (left-right),⿰亻门,"人 = person, 门 = gate",RSH,RSH1::L41
仰,look up to / faceup,1255,1301,1701,"yǎng: to face upward, to look up, to admire, to rely on",person + stamp collection,⿰ (left-right),⿰亻卬,"人 = person, 卬 = stamp collection",RSH RTH RTK,RSH1::L43 RTH1::L43 RTK1v5::L44
仲,mid- / go-between,1994,2058,956,"zhòng: second month of a season, middle, intermediate, second amongst brothers",person + middle,⿰ (left-right),⿰亻中,"人 = person, 中 = middle",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
件,piece / affair,750,808,959,"jiàn: item, component, classifier for events, things, clothes etc",person + cow,⿰ (left-right),⿰亻牛,"人 = person, 牛 = cow",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
价,price,,795,,"jià: price, value, valence (on an atom) | jie: great, good, middleman, servant",person + introduce,⿰ (left-right),⿰亻介,"人 = person, 介 = introduce",RSH,RSH1::L26
任,appoint / responsibility,793,853,1003,"rèn: to assign, to appoint, to take up a post, office",person + porter,⿰ (left-right),⿰亻壬,"人 = person, 壬 = porter",RSH RTH RTK,RSH1::L27 RTH1::L27 RTK1v5::L27
份,portion,738,796,,"fèn: classifier for gifts, newspaper, magazine, papers, reports, contracts etc, variant of 分[fèn]",person + part,⿰ (left-right),⿰亻分,"人 = person, 分 = part",RSH RTH,RSH1::L26 RTH1::L26
仿,mimic,2020,2086,,"fǎng: to imitate, to copy, seemingly",person + compass,⿰ (left-right),⿰亻方,"人 = person, 方 = direction (alias: compass)",RSH RTH,RSH2::L26 RTH2::L26
企,look forward to / undertake,358,384,375,"qǐ: to plan a project, to stand on tiptoe, Taiwan pr. [qì], abbr. for 企業|企业[qǐ yè]",stop + umbrella,⿱ (top-bottom),⿱𠆢止,"止 = stop (alias: footprint, trail of footprints), 𠆢 = umbrella",RSH RTH RTK,RSH1::L17 RTH1::L17 RTK1v5::L17
伊,Queen Elizabeth / Italy,883,958,1161,"Yī: surname Yi, abbr. for 伊拉克[Yī lā kè], Iraq, abbr. for 伊朗[Yī lǎng], Iran | yī: he, she",person + overseer,⿰ (left-right),⿰亻尹,"人 = person, 尹 = overseer",RSH RTH RTK,RSH1::L30 RTH1::L30 RTK1v5::L31
伍,V,1990,2054,2967,"wǔ: squad of five soldiers, to associate with, five (banker's anti-fraud numeral)",person + five,⿰ (left-right),⿰亻五,"人 = person, 五 = five",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK3v2::CH06
伏,bend over / prostrated,2009,2075,962,"fú: to lean over, to fall (go down), to hide (in ambush), to conceal oneself",person + chihuahua,⿰ (left-right),⿰亻犬,"人 = person, 犬 = pooch (alias: chihuahua)",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
伐,fell,2012,2079,994,"fá: to cut down, to fell, to dispatch an expedition against, to attack",person + fiesta,⿰ (left-right),⿰亻戈,"人 = person, 戈 = halberd (alias: fiesta)",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
休,rest,753,812,965,"xiū: to rest, to stop doing sth for a period of time, to cease, (imperative) don't",person + tree,⿰ (left-right),⿰亻木,"人 = person, 木 = tree (alias: wood, pole, wooden pole)",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
众,multitude,,847,,"Zhòng: abbr. for 眾議院|众议院[Zhòng Yì Yuàn] House of Representatives | zhòng: many, numerous, crowd, multitude",person,⿱ (top-bottom),⿱人从,人 = person,RSH,RSH1::L26
优,excellent,,821,,"yōu: excellent, superior",person + Frankenpooch,⿰ (left-right),⿰亻尤,"人 = person, 尤 = remarkable (alias: Frankenpooch)",RSH,RSH1::L26
伙,mate,2007,2072,,"huǒ: meals (abbr. for 伙食[huǒ shí]), variant of 夥|伙[huǒ], companion, partner",person + fire,⿰ (left-right),⿰亻火,"人 = person, 火 = fire (alias: flames, fireplace, cooking fire)",RSH RTH,RSH2::L26 RTH2::L26
会,meeting,,677,752,"huì: can, be possible, be able to, will | kuài: to balance an account, accountancy, accounting",meeting + wall,⿱ (top-bottom),⿱{88}𠫔,"亼 = meeting, 囧会－亼 = wall",RSH RTK,RSH1::L22 RTK1v5::L23
伞,umbrella,,1598,,"sǎn: umbrella, parasol, CL:把[bǎ]",umbrella + animal horns + needle,⿱ (top-bottom),⿱𠆢⿻丷十,"𠆢 = umbrella, 丷 = horns (alias: animal horns), 十 = ten (alias: needle)",RSH,RSH2::L12
伟,great,,1231,,"wěi: big, large, great",person + briar patch,⿰ (left-right),⿰亻韦,"人 = person, 韦 = tanned hide (alias: briar patch)",RSH,RSH1::L39
传,spread,,1239,,"chuán: to pass on, to spread, to transmit, to infect | zhuàn: biography, historical narrative, commentaries, relay station",person + corncob pipe,⿰ (left-right),⿰亻专,"人 = person, 专 = specialty (alias: corncob pipe)",RSH,RSH1::L39
伤,wound,,822,,"shāng: to injure, injury, wound",person + reclining + muscle,⿰ (left-right),⿰亻𱐩,"人 = person, 𠂉 = reclining (alias: lying (down)), 力 = power (alias: muscle)",RSH,RSH1::L26
伦,human relationships,,2083,,"lún: human relationship, order, coherence",person + lifeguard,⿰ (left-right),⿰亻仑,"人 = person, 仑 = lifeguard",RSH,RSH2::L26
伪,bogus,,797,,"wěi: false, fake, forged, bogus",person + act,⿰ (left-right),⿰亻为,"人 = person, 为 = act",RSH,RSH1::L26
伯,father's older brother / chief,1993,2057,967,"bó: father's elder brother, senior, paternal elder uncle, eldest of brothers | bà: variant of 霸 | bǎi: one hundred (old)",person + dove,⿰ (left-right),⿰亻白,"人 = person, 白 = white (alias: dove)",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
估,estimate,1995,2060,,"gū: estimate | gù: old, second-hand (clothes)",person + ancient,⿰ (left-right),⿰亻古,"人 = person, 古 = ancient",RSH RTH,RSH2::L26 RTH2::L26
伴,partner / consort,908,983,1203,"bàn: partner, companion, comrade, associate",person + half,⿰ (left-right),⿰亻半,"人 = person, 半 = half",RSH RTH RTK,RSH1::L31 RTH1::L31 RTK1v5::L32
伶,actor / minstrel,2374,2441,2112,líng: clever,person + orders,⿰ (left-right),⿰亻令,"人 = person, 令 = orders",RSH RTH RTK,RSH2::L36 RTH2::L36 RTK3v2::CH02
伸,extend / expand,851,919,1118,"shēn: to stretch, to extend",person + monkey,⿰ (left-right),⿰亻申,"人 = person, 申 = express (alias: monkey)",RSH RTH RTK,RSH1::L29 RTH1::L29 RTK1v5::L30
伺,attend to / pay respects,2757,2818,1864,"cì: to wait on | sì: to watch, to wait, to examine, to spy",person + take charge of,⿰ (left-right),⿰亻司,"人 = person, 司 = take charge of",RSH RTH RTK,RSH2::L49 RTH2::L49 RTK1v5::L50
似,similar,797,862,1029,"sì: to seem, to appear, to resemble, similar",person + by means of,⿰ (left-right),⿰亻以,"人 = person, 以 = by means of",RSH RTH RTK,RSH1::L27 RTH1::L27 RTK1v5::L28
但,however,747,805,953,"dàn: but, yet, however, only",person + daybreak,⿰ (left-right),⿰亻旦,"人 = person, 旦 = daybreak",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
位,position / rank,749,807,955,"wèi: position, location, place, seat",person + vase,⿰ (left-right),⿰亻立,"人 = person, 立 = standing up (alias: vase)",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
低,low / lower,1332,1375,1831,"dī: low, beneath, to lower (one's head), to let droop",person + calling card,⿰ (left-right),⿰亻氐,"人 = person, 氐 = calling card",RSH RTH RTK,RSH1::L48 RTH1::L48 RTK1v5::L49
住,dwell,748,806,954,"zhù: to live, to dwell, to stay, to reside",person + candlestick,⿰ (left-right),⿰亻主,"人 = person, 主 = lord (alias: candlestick)",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
佐,assistant,2000,2064,952,"zuǒ: to assist, assistant, aide, to accompany",person + left,⿰ (left-right),⿰亻左,"人 = person, 左 = left",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
佑,bless / adjutant,1999,2063,2126,"yòu: to assist, to protect",person + right,⿰ (left-right),⿰亻右,"人 = person, 右 = right",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK3v2::CH02
体,body,,813,957,"tǐ: body, form, style, system",person + notebook,⿰ (left-right),⿰亻本,"人 = person, 本 = notebook",RSH RTK,RSH1::L26 RTK1v5::L27
何,whatwhichwhowherewhy?,774,835,1012,"hé: what, how, why, which",person + can,⿰ (left-right),⿰亻可,"人 = person, 可 = can",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
余,moi / excess / too much,1232,1285,1657,"yú: (archaic) I, me, variant of 餘|余, surplus, extra",umbrella + clothing conveyor + small,⿱ (top-bottom),⿱𠆢⿱一朩,"𠆢 = umbrella, 于 = Yu (alias: clothing conveyor), 小 = small",RSH RTH RTK,RSH1::L42 RTH1::L42 RTK1v5::L43 primitive
佛,Buddha,946,1023,,"Fó: Buddha, Buddhism | fú: seemingly",person + dollar sign,⿰ (left-right),⿰亻弗,"人 = person, 弗 = dollar sign",RSH RTH,RSH1::L32 RTH1::L32
作,do / make,868,940,1142,"zuò: to do, to grow, to write or compose, to pretend",person + saw,⿰ (left-right),⿰亻乍,"人 = person, 乍 = for the first time (alias: saw)",RSH RTH RTK,RSH1::L30 RTH1::L30 RTK1v5::L31
你,you,741,799,,"nǐ: you (informal, as opposed to courteous 您[nín])",person + hiccup,⿰ (left-right),⿰亻尔,"人 = person, 尔 = you (literary) (alias: hiccup)",RSH RTH,RSH1::L26 RTH1::L26
佣,put to work,,2776,,"yòng: commission (for middleman), brokerage fee | yōng: to hire, to employ, servant, hired laborer",person + rack,⿰ (left-right),⿰亻用,"人 = person, 用 = utilize (alias: rack)",RSH,RSH2::L47
佥,hootenanny,,,,qiān: all,meeting + owl + floor,⿳ (top-mid-bottom),⿳{88}𭕄一,"亼 = meeting, 囧应－广 = owl, 一 = one (alias: floor)",,primitive
佩,wear at the waist,2013,2080,,"pèi: to respect, to wear (belt etc), girdle ornaments",person + wind + ceiling + towel,⿰ (left-right),⿰亻𫥞,"人 = person, 几 = how many? (alias: wind), 一 = one (alias: ceiling), 巾 = towel",RSH RTH,RSH2::L26 RTH2::L26
佳,superb / excellent,2005,2070,970,"jiā: beautiful, fine, good",person + bricks,⿰ (left-right),⿰亻圭,"人 = person, 圭 = bricks",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
併,combine / join,798,,1030,"bìng: to combine, to amalgamate",dropdrop + walking stick + puzzle,⿰ (left-right),⿰亻并,"㇒ = dropdrop, 丨 = walking stick, 并 = combine (alias: puzzle)",RTH RTK,RTH1::L27 RTK1v5::L28 primitive
使,use,777,838,990,"shǐ: to make, to cause, to enable, to use",person + 100 Chinese inches + mouth,⿰ (left-right),⿰亻吏,"人 = person, 丈 = 100 Chinese inches, 口 = mouth",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
侄,nephew,2026,2091,,"zhí: variant of 姪|侄[zhí], nephew by the male line",person + until,⿰ (left-right),⿰亻至,"人 = person, 至 = until",RSH RTH,RSH2::L26 RTH2::L26
例,example,756,816,972,"lì: example, precedent, rule, case",person + line up,⿰ (left-right),⿰亻列,"人 = person, 列 = line up",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
侍,serve / waiter,2006,2071,976,"shì: to serve, to attend upon",person + Buddhist temple,⿰ (left-right),⿰亻寺,"人 = person, 寺 = Buddhist temple",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
供,supply / submit,1307,1357,1796,"gōng: to provide, to supply | gòng: sacrificial offering, to confess",person + together,⿰ (left-right),⿰亻共,"人 = person, 共 = together",RSH RTH RTK,RSH1::L46 RTH1::L46 RTK1v5::L47
依,depend on / reliant,755,815,971,"yī: to depend on, to comply with or listen to sb, according to, in the light of",person + clothing,⿰ (left-right),⿰亻衣,"人 = person, 衣 = clothing (alias: cloak, scarf, bandana, top hat and scarf)",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
侠,chivalrous person / chivalry,,2096,2107,"xiá: knight-errant, brave and chivalrous, hero, heroic",person + press from both sides,⿰ (left-right),⿰亻夹,"人 = person, 夹 = press from both sides",RSH RTK,RSH2::L26 RTK3v2::CH02
侣,associate,,866,,lǚ: companion,person + spine,⿰ (left-right),⿰亻吕,"人 = person, 吕 = spine",RSH,RSH1::L27
侦,detect,,2061,,"zhēn: to scout, to spy, to detect",person + chaste,⿰ (left-right),⿰亻贞,"人 = person, 贞 = chaste",RSH,RSH2::L26
侧,lateral,,2065,,"cè: the side, to incline towards, to lean, inclined | zhāi: lean on one side",person + rule,⿰ (left-right),⿰亻则,"人 = person, 则 = rule",RSH,RSH2::L26
侨,live abroad,,2081,,"qiáo: to emigrant, to reside abroad",person + angel,⿰ (left-right),⿰亻乔,"人 = person, 乔 = pretend (alias: angel)",RSH,RSH2::L26
侮,insult / scorn,2018,2084,989,"wǔ: to insult, to ridicule, to disgrace",person + every,⿰ (left-right),⿰亻每,"人 = person, 每 = every",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
侯,marquis,1216,1273,1639,"hóu: marquis, second of the five orders of ancient Chinese nobility 五等爵位[wǔ děng jué wèi], nobleman or high official",person + key + dart,⿰ (left-right),⿰亻⿱{14}矢,"人 = person, 囧侯－亻－矢 = key, 矢 = dart",RSH RTH RTK,RSH1::L41 RTH1::L41 RTK1v5::L42
侵,invade / encroach,2185,2203,1148,"qīn: to invade, to encroach, to infringe, to approach",person + dunce,⿰ (left-right),⿰亻𠬶,"人 = person, 囧浸－氵 = dunce",RSH RTH RTK,RSH2::L30 RTH2::L31 RTK1v5::L31
便,convenient / convenience,775,836,991,"biàn: ordinary, plain, convenient, as convenient | pián: advantageous, cheap",person + even more,⿰ (left-right),⿰亻更,"人 = person, 更 = even more",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
促,urge / stimulate,2259,2318,1280,"cù: urgent, hurried, to urge, to promote",person + lower leg,⿰ (left-right),⿰亻足,"人 = person, 足 = lower leg (alias: wooden leg)",RSH RTH RTK,RSH2::L33 RTH2::L33 RTK1v5::L34
俄,Russia / abrupt,2024,2097,2110,"é: suddenly, very soon, Russian (Taiwan pr. [è])",person + miser,⿰ (left-right),⿰亻我,"人 = person, 囧我 = miser",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK3v2::CH02
俊,pretty / handsome / sagacious,2405,2477,1014,"zùn: (dialectal pronunciation of 俊[jùn]), cool, neat | jùn: smart, eminent, handsome, talented",person + streetwalker,⿰ (left-right),⿰亻夋,"人 = person, 夋 = streetwalker",RSH RTH RTK,RSH2::L37 RTH2::L37 RTK1v5::L27
俏,comely,2002,2069,,qiào: smart,person + candle,⿰ (left-right),⿰亻肖,"人 = person, 肖 = resemble (alias: candle)",RSH RTH,RSH2::L26 RTH2::L26
俐,sharp intelligence,,,,,dropdrop + walking stick + profit,⿰ (left-right),⿰亻利,"㇒ = dropdrop, 丨 = walking stick, 利 = profit",,
俗,custom / vulgar,2028,2095,968,"sú: custom, convention, popular, common",person + valley,⿰ (left-right),⿰亻谷,"人 = person, 谷 = valley",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
俘,captive,2364,2432,,"fú: to take prisoner, prisoner of war",person + fledglings,⿰ (left-right),⿰亻孚,"人 = person, 孚 = fledglings",RSH RTH,RSH2::L36 RTH2::L36
保,safeguard / protect,764,823,997,"Bǎo: Bulgaria, Bulgarian, abbr. for 保加利亞|保加利亚[Bǎo jiā lì yà] | bǎo: to defend, to protect, to keep, to guarantee",person + dim-witted,⿰ (left-right),⿰亻呆,"人 = person, 呆 = dim-witted",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
俞,slaughterhouse,,,,"yú: yes (used by Emperor or ruler), OK, to accede, to assent",meeting + butcher,⿱ (top-bottom),⿱{88}⿰⺝刂,"亼 = meeting, 刖 = butcher",,primitive
信,faith,754,814,969,"xìn: letter, mail, CL:封[fēng], to trust",person + words,⿰ (left-right),⿰亻言,"人 = person, 言 = say (alias: words)",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
俩,duo,,1479,,"liǎ: two (colloquial equivalent of 兩個|两个), both, some",person + yoke,⿰ (left-right),⿰亻两,"人 = person, 两 = dos (alias: yoke)",RSH,RSH1::L55
俭,thrifty,,2861,,"jiǎn: frugal, thrifty, needy",person + hootenanny,⿰ (left-right),⿰亻佥,"人 = person, 佥 = hootenanny",RSH,RSH2::L52
修,repair / discipline,1269,1312,1722,"xiū: to decorate, to embellish, to repair, to build",person + walking stick + walking legs + rooster tail,⿲ (left-mid-right),⿲亻丨⿱夂彡,"人 = person, 丨 = walking stick, 夂 = walking legs, 彡 = rooster tail",RSH RTH RTK,RSH1::L44 RTH1::L44 RTK1v5::L45
俯,bow one's head,768,827,,"fǔ: to look down, to stoop",person + government office,⿰ (left-right),⿰亻府,"人 = person, 府 = government office",RSH RTH,RSH1::L26 RTH1::L26
俱,altogether,1997,2062,,"jù: entirely, without exception",person + tool,⿰ (left-right),⿰亻具,"人 = person, 囧具－目 = tool",RSH RTH,RSH2::L26 RTH2::L26
俺,we (exclusive) / myself,2032,2945,2058,ǎn: I (northern dialects),person + hang glider,⿰ (left-right),⿰亻奄,"人 = person, 奄 = hang glider",RSH RTH RTK,RSH2::L55 RTH2::L26 RTK3v2::CH01
倍,times / double,2019,2085,992,"bèi: (two, three etc) -fold, times (multiplier), double, to increase or multiply",person + muzzle,⿰ (left-right),⿰亻咅,"人 = person, 咅 = muzzle",RSH RTH RTK,RSH2::L26 RTH2::L26 RTK1v5::L27
倒,upside down / overthrow,760,819,980,"dǎo: to fall, to collapse, to topple, to fail | dào: to place upside down, to invert, to pour, to throw out",person + arrive,⿰ (left-right),⿰亻到,"人 = person, 到 = arrive",RSH RTH RTK,RSH1::L26 RTH1::L26 RTK1v5::L27
倘,if,2003,2073,,"tǎng: if, supposing, in case",person + esteem,⿰ (left-right),⿰亻尚,"人 = person, 尚 = esteem",RSH RTH,RSH2::L26 RTH2::L26
候,wait / climate,1217,1274,1640,"hòu: to wait, to inquire after, to watch, season",marquis + walking stick,⿲ (left-mid-right),⿲亻丨⿱{14}矢,"侯 = marquis, 丨 = walking stick",RSH RTH RTK,RSH1::L41 RTH1::L41 RTK1v5::L42
倚,count on,2004,2068,,"yǐ: to lean on, to rely upon",person + strange,⿰ (left-right),⿰亻奇,"人 = person, 奇 = strange",RSH RTH,RSH2::L26 RTH2::L26
借,borrow,898,974,1186,"jiè: to lend, to borrow, by means of, to take (an opportunity)",person + times past,⿰ (left-right),⿰亻昔,"人 = person, 昔 = times past",RSH RTH RTK,RSH1::L31 RTH1::L31 RTK1v5::L32
倠,birdman,,,,,person + turkey,⿰ (left-right),⿰亻隹,"人 = person, 隹 = turkey",,primitive
倡,start,1992,2056,,"chàng: to initiate, to instigate, to introduce, to lead",person + prosperous,⿰ (left-right),⿰亻昌,"人 = person, 昌 = prosperous",RSH RTH,RSH2::L26 RTH2::L26
倦,worn out / fed up,2383,2448,2108,juàn: tired,person + exam paper,⿰ (left-right),⿰亻卷,"人 = person, 卷 = exam paper",RSH RTH RTK,RSH2::L36 RTH2::L36 RTK3v2::CH02
债,debt,,2569,,"zhài: debt, CL:筆|笔[bǐ]",person + responsibility,⿰ (left-right),⿰亻责,"人 = person, 责 = responsibility",RSH,RSH2::L39
